symbol,date,open,high,low,close,volume,daily_return,cumulative_return
BAJAJ-AUTO,2024-09-05,10964.0,11015.85,10825.55,10855.75,297298,-0.009846128587976732,1.1640303401808025
BAJAJ-AUTO,2024-09-06,10855.75,10913.95,10796.25,10830.1,216847,-0.0023628031227690416,1.1589171625352566
BAJAJ-AUTO,2024-09-09,10830.1,10902.4,10780.0,10847.6,193055,0.0016158668895023265,1.1624056852953757
BAJAJ-AUTO,2024-09-10,10793.4,11035.7,10780.05,10987.75,466892,0.012919908551200177,1.1903437689999872
BAJAJ-AUTO,2024-09-11,11067.75,11501.3,10986.6,11420.75,1283385,0.03940752201315112,1.2766597892932228
BAJAJ-AUTO,2024-09-12,11480.75,11779.25,11443.35,11723.5,1409151,0.026508766937372696,1.337011233043285
BAJAJ-AUTO,2024-09-13,11723.5,11893.95,11688.4,11737.15,417878,0.0011643280590267757,1.339732280796178
BAJAJ-AUTO,2024-09-16,11734.0,11751.8,11640.05,11688.35,172602,-0.004157738462914673,1.3300042858993888
BAJAJ-AUTO,2024-09-17,11680.0,11972.85,11643.1,11950.3,444755,0.022411204318830258,1.3822224880144303
BAJAJ-AUTO,2024-09-18,11840.5,12054.0,11740.0,11764.65,446416,-0.015535174849166888,1.3452142451335085
BAJAJ-AUTO,2024-09-19,11811.2,12040.25,11811.2,11868.0,500633,0.00878479172776081,1.3658164638339843
BAJAJ-AUTO,2024-09-20,11925.0,12015.0,11868.25,11941.7,772831,0.006209976407145268,1.380508128258029
BAJAJ-AUTO,2024-09-23,12000.0,12380.0,12000.0,12338.95,735579,0.03326578292872884,1.4596975949127353
BAJAJ-AUTO,2024-09-24,12230.55,12477.5,12230.55,12443.65,503848,0.008485324926351012,1.480568928226134
BAJAJ-AUTO,2024-09-25,12390.0,12430.7,12310.0,12397.25,262012,-0.0037288094731047217,1.4713193593078753
BAJAJ-AUTO,2024-09-26,12460.0,12676.5,12391.05,12621.65,641805,0.018100788481316465,1.5160521883004896
BAJAJ-AUTO,2024-09-27,12621.65,12774.0,12551.6,12666.4,480852,0.003545495240321106,1.5249728393585085
BAJAJ-AUTO,2024-09-30,12553.6,12651.15,12281.65,12345.95,479000,-0.02529921682561731,1.4610930040167829
BAJAJ-AUTO,2024-10-01,12414.25,12500.0,12112.1,12157.45,670828,-0.015268164863781242,1.4235166302863562
BAJAJ-AUTO,2024-10-03,11732.0,12018.85,11700.0,11806.45,670365,-0.028871185980612668,1.353546830926251
BAJAJ-AUTO,2024-10-04,11661.2,11948.3,11639.0,11774.4,650553,-0.002714617857188295,1.3471578506712896
BAJAJ-AUTO,2024-10-07,11774.4,11817.0,11525.0,11617.05,341323,-0.013363738279657644,1.3157910474538745
BAJAJ-AUTO,2024-10-08,11585.0,11936.85,11562.2,11889.1,359432,0.023418165541165825,1.3700226255618992
BAJAJ-AUTO,2024-10-09,11944.0,11988.8,11802.0,11818.1,193883,-0.005971856574509382,1.3558691903637015
BAJAJ-AUTO,2024-10-10,11821.5,12030.95,11803.1,11832.0,251378,0.001176161988813762,1.3586400741560247
BAJAJ-AUTO,2024-10-11,11890.0,11930.65,11705.6,11876.95,200855,0.0037990196078432348,1.3676005940455882
BAJAJ-AUTO,2024-10-14,11928.8,11990.1,11861.6,11899.3,177045,0.0018817962524046994,1.3720559359706543
BAJAJ-AUTO,2024-10-15,11950.0,11950.0,11467.0,11521.5,476945,-0.031749766793004564,1.296743713183624
BAJAJ-AUTO,2024-10-16,11537.9,11680.0,11381.15,11616.95,504602,0.008284511565334496,1.3157711130381031
BAJAJ-AUTO,2024-10-17,11222.2,11287.35,10071.0,10119.45,3668914,-0.12890646856532906,1.0172532368507596
BAJAJ-AUTO,2024-10-18,10049.55,10149.1,9841.1,10063.95,1543331,-0.005484487793308901,1.0061896360972389
BAJAJ-AUTO,2024-10-21,10063.0,10829.85,9881.4,10500.5,2110278,0.04337760024642412,1.0932133281503842
BAJAJ-AUTO,2024-10-22,10500.5,10614.95,10320.0,10368.35,1191148,-0.012585114994524083,1.066869997707541
BAJAJ-AUTO,2024-10-23,10368.0,10735.1,10342.45,10586.75,1323887,0.02106410373878198,1.1104067617538287
BAJAJ-AUTO,2024-10-24,10504.0,10593.45,10210.0,10302.5,653421,-0.02684959973551848,1.0537431849216068
BAJAJ-AUTO,2024-10-25,10300.0,10368.2,9925.0,10206.1,644769,-0.009356952196068913,1.034526408117293
BAJAJ-AUTO,2024-10-28,10206.1,10292.75,9985.0,10011.25,340768,-0.019091523696612822,0.9956841989853371
BAJAJ-AUTO,2024-10-29,10073.95,10073.95,9640.0,9850.85,1100706,-0.01602197527781246,0.963709396086873
BAJAJ-AUTO,2024-10-30,9820.0,10057.75,9770.0,9940.65,604822,0.009115964612190774,0.9816105014502274
BAJAJ-AUTO,2024-10-31,9940.0,10030.9,9805.0,9836.3,361801,-0.010497301484309385,0.9608089385920309
BAJAJ-AUTO,2024-11-01,9905.0,9950.0,9838.8,9875.95,53757,0.004030987261470331,0.9687129344456724
BAJAJ-AUTO,2024-11-04,9896.5,9896.5,9365.0,9525.55,1125992,-0.03548013102536984,0.8988627415801995
BAJAJ-AUTO,2024-11-05,9530.0,10007.3,9500.2,9874.85,1019901,0.03666979859430697,0.9684936558721791
BAJAJ-AUTO,2024-11-06,9883.4,10054.0,9848.8,10020.5,514045,0.01474959113302976,0.9975281324442566
BAJAJ-AUTO,2024-11-07,10070.6,10079.8,9789.95,9856.65,473407,-0.016351479467092478,0.9648655922016547
BAJAJ-AUTO,2024-11-08,9856.65,9991.05,9777.25,9910.4,273163,0.005453171209285124,0.9755803406791637
BAJAJ-AUTO,2024-11-11,9850.05,10032.9,9800.0,9919.35,359768,0.0009030917016468187,0.9773644708907676
BAJAJ-AUTO,2024-11-12,9900.0,9999.0,9662.0,9678.7,316606,-0.024260662240973452,0.9293922993351855
BAJAJ-AUTO,2024-11-13,9678.7,9710.0,9416.1,9452.15,494123,-0.023407069131185065,0.8842308804034706
BAJAJ-AUTO,2024-11-14,9410.0,9516.95,9400.0,9482.95,275791,0.0032585179033342015,0.8903706804612805
BAJAJ-AUTO,2024-11-18,9459.05,9603.0,9435.85,9516.5,292519,0.0035379285981682607,0.8970586769528233
BAJAJ-AUTO,2024-11-19,9560.0,9698.6,9500.45,9545.7,365397,0.003068354962433739,0.9028795263582794
BAJAJ-AUTO,2024-11-21,9473.5,9554.0,9414.35,9505.0,282212,-0.004263699885812544,0.8947662191390306
BAJAJ-AUTO,2024-11-22,9545.0,9602.9,9444.1,9481.65,619823,-0.0024566017885323532,0.890111533056243
BEL,2023-10-03,137.9,140.6,137.2,139.2,19010910,,
BEL,2023-10-04,138.0,139.15,136.55,138.85,14912053,-0.0025143678160919336,-0.0025143678160919336
BEL,2023-10-05,139.5,141.35,138.1,138.95,15996620,0.0007202016564638036,-0.0017959770114942541
BEL,2023-10-06,139.0,140.5,138.65,139.0,4987359,0.0003598416696655171,-0.0014367816091952479
BEL,2023-10-09,136.2,137.6,135.05,135.75,10489249,-0.023381294964028743,-0.024784482758620552
BEL,2023-10-10,137.4,141.0,136.5,139.95,15593722,0.030939226519336893,0.0053879310344828735
BEL,2023-10-11,139.95,140.5,137.5,137.75,10778916,-0.01571989996427292,-0.010416666666666519
BEL,2023-10-12,137.95,138.7,137.2,138.2,7567439,0.0032667876588021727,-0.007183908045976906
BEL,2023-10-13,136.3,138.2,136.3,137.45,8303230,-0.00542691751085389,-0.012571839080459668
BEL,2023-10-16,137.0,137.9,136.55,137.4,7785480,-0.00036376864314280333,-0.012931034482758341
BEL,2023-10-17,137.5,138.9,137.5,138.55,6076896,0.008369723435225573,-0.004669540229884861
BEL,2023-10-18,138.75,138.95,136.4,137.05,6806231,-0.01082641645615301,-0.015445402298850386
BEL,2023-10-19,136.0,137.2,135.05,137.0,7775836,-0.00036483035388557017,-0.015804597701149392
BEL,2023-10-20,136.7,136.9,133.5,134.2,8982112,-0.020437956204379604,-0.03591954022988508
BEL,2023-10-23,134.3,135.9,131.4,132.7,19333777,-0.011177347242920965,-0.04669540229885061
BEL,2023-10-25,132.5,134.65,129.25,131.2,10225867,-0.01130369253956287,-0.05747126436781602
BEL,2023-10-26,130.0,130.2,127.0,128.85,18167694,-0.017911585365853577,-0.07435344827586188
BEL,2023-10-27,129.25,132.85,129.25,132.2,8761931,0.02599922390376408,-0.050287356321838894
BEL,2023-10-30,133.5,133.95,130.8,131.95,9052085,-0.0018910741301059186,-0.05208333333333315
BEL,2023-10-31,132.5,133.65,130.75,133.25,8098744,0.009852216748768461,-0.04274425287356309
BEL,2023-11-01,133.75,134.55,132.05,132.4,10431945,-0.006378986866791725,-0.048850574712643535
BEL,2023-11-02,133.7,135.0,133.3,134.75,4885035,0.017749244712990997,-0.03196839080459746
BEL,2023-11-03,135.15,137.0,134.75,135.95,9154983,0.008905380333951607,-0.023347701149425193
BEL,2023-11-06,136.95,138.0,136.0,137.65,7070089,0.012504597278411245,-0.011135057471264198
BEL,2023-11-07,137.55,138.95,136.7,138.05,8587321,0.002905920813657925,-0.008261494252873258
BEL,2023-11-08,137.75,141.15,137.7,140.4,9755483,0.017022817819630554,0.00862068965517282
BEL,2023-11-09,139.95,139.95,137.6,137.95,5481774,-0.017450142450142536,-0.008979885057470938
BEL,2023-11-10,137.5,139.1,137.05,138.8,5781314,0.006161652772743942,-0.0028735632183902737
BEL,2023-11-12,139.95,140.3,139.3,139.6,1362464,0.0057636887608067955,0.002873563218391162
BEL,2023-11-13,139.15,144.2,139.05,143.4,20245049,0.027220630372492893,0.03017241379310387
BEL,2023-11-15,144.5,145.4,142.5,143.05,11440473,-0.0024407252440724614,0.027658045977011936
BEL,2023-11-16,143.25,144.35,142.2,142.6,11453235,-0.0031457532331353733,0.02442528735632221
BEL,2023-11-17,142.85,146.5,141.8,146.1,13496261,0.024544179523141585,0.04956896551724177
BEL,2023-11-20,146.4,146.75,143.15,143.85,7741502,-0.015400410677618104,0.03340517241379337
BEL,2023-11-21,144.15,144.55,142.25,142.85,9972235,-0.006951685783802564,0.026221264367816355
BEL,2023-11-22,143.25,143.45,140.15,141.85,7445272,-0.007000350017500878,0.019037356321839338
BEL,2023-11-23,141.85,142.55,139.1,139.35,13138745,-0.017624250969333843,0.0010775862068967967
BEL,2023-11-24,139.95,142.15,137.35,140.35,19614754,0.007176175098672299,0.008261494252873591
BEL,2023-11-28,141.65,141.8,140.4,141.3,8595693,0.006768792304951976,0.015086206896551824
BEL,2023-11-29,142.05,142.65,140.5,141.0,14680789,-0.002123142250530896,0.012931034482758674
BEL,2023-11-30,141.0,146.35,140.75,145.9,27591484,0.034751773049645385,0.04813218390804597
BEL,2023-12-01,147.95,150.3,146.75,147.45,34466616,0.010623714873200685,0.059267241379310276
BEL,2023-12-04,152.0,157.5,151.6,153.55,51416976,0.041369955917260226,0.10308908045977017
BEL,2023-12-05,153.7,155.1,149.95,152.0,29109123,-0.010094431781178859,0.09195402298850563
BEL,2023-12-06,152.6,157.15,151.85,156.15,26688698,0.0273026315789473,0.12176724137931005
BEL,2023-12-07,161.8,161.8,158.25,160.35,51346222,0.026897214217098897,0.15193965517241348
BEL,2023-12-08,161.35,162.35,157.3,158.75,22869782,-0.009978172747115654,0.14044540229885039
BEL,2023-12-11,159.8,163.25,159.15,161.25,22941648,0.015748031496062964,0.15840517241379293
BEL,2023-12-12,162.45,162.8,160.0,160.8,16306341,-0.0027906976744185297,0.15517241379310343
BEL,2023-12-13,160.2,163.9,159.4,162.85,16804086,0.012748756218905255,0.16989942528735602
BEL,2023-12-14,163.1,164.35,162.6,164.0,13887946,0.007061713233036615,0.1781609195402296
BEL,2023-12-15,166.0,170.2,165.25,169.05,39766631,0.03079268292682924,0.21443965517241348
BEL,2023-12-18,171.75,174.35,169.45,172.7,35901409,0.021591245193729458,0.2406609195402294
BEL,2023-12-19,172.9,174.4,171.1,173.05,14732129,0.002026635784597719,0.24317528735632155
BEL,2023-12-20,173.75,176.3,166.15,167.25,24511237,-0.03351632476162969,0.2015086206896548
BEL,2023-12-21,165.0,171.85,164.05,170.65,22646625,0.020328849028400597,0.22593390804597657
BEL,2023-12-22,171.95,175.25,169.4,174.8,19640046,0.024318781130969747,0.255747126436781
BEL,2023-12-26,178.0,184.5,178.0,181.95,52736391,0.04090389016018303,0.30711206896551646
BEL,2023-12-27,184.0,184.9,179.1,180.2,26206240,-0.00961802693047542,0.29454022988505657
BEL,2023-12-28,181.5,184.25,180.8,182.7,20453485,0.013873473917868973,0.3124999999999991
BEL,2023-12-29,182.95,185.2,181.1,184.2,19305150,0.008210180623973828,0.32327586206896486
BEL,2024-01-01,184.8,187.0,184.45,184.95,18008785,0.004071661237784907,0.3286637931034475
BEL,2024-01-02,186.0,186.2,179.75,182.15,22790965,-0.015139226818058793,0.30854885057471204
BEL,2024-01-03,182.35,184.7,180.6,182.35,18738690,0.0010979961570134478,0.3099856321839074
BEL,2024-01-04,182.5,187.65,182.5,186.9,25403124,0.0249520153550864,0.34267241379310276
BEL,2024-01-05,187.7,188.65,184.05,185.95,22023938,-0.005082932049224276,0.3358477011494245
BEL,2024-01-08,186.75,187.5,183.2,183.6,11472441,-0.012637805861790752,0.31896551724137856
BEL,2024-01-09,184.9,186.7,184.2,184.65,11550790,0.005718954248365993,0.32650862068965436
BEL,2024-01-10,184.4,186.0,182.05,185.6,8701594,0.005144868670457603,0.3333333333333326
BEL,2024-01-11,187.0,187.65,183.8,184.35,10942508,-0.006734913793103425,0.32435344827586143
BEL,2024-01-12,185.35,185.5,183.1,183.5,8853157,-0.004610794684024921,0.318247126436781
BEL,2024-01-15,184.9,189.9,184.1,188.65,24570393,0.028065395095367984,0.35524425287356287
BEL,2024-01-16,188.9,190.25,185.1,186.8,16471601,-0.00980652001060156,0.3419540229885054
BEL,2024-01-17,186.3,188.5,183.8,185.65,16350370,-0.006156316916488214,0.3336925287356318
BEL,2024-01-18,185.65,189.0,180.0,188.2,24831623,0.013735523835173513,0.3520114942528729
BEL,2024-01-19,190.0,193.7,190.0,191.85,22303305,0.019394261424017012,0.37823275862068906
BEL,2024-01-20,193.0,195.0,190.7,193.4,12654436,0.008079228563982355,0.3893678160919536
BEL,2024-01-23,195.25,195.5,184.4,187.1,26628471,-0.03257497414684596,0.34410919540229834
BEL,2024-01-24,186.8,190.2,184.0,189.25,14742783,0.011491181186531252,0.35955459770114895
BEL,2024-01-25,190.75,192.0,188.3,189.7,12592882,0.0023778071334212836,0.36278735632183845
BEL,2024-01-29,190.0,193.7,187.55,190.9,28919512,0.00632577754348973,0.3714080459770108
BEL,2024-01-30,192.0,192.35,187.0,187.9,20894159,-0.01571503404924046,0.3498563218390798
BEL,2024-01-31,188.2,189.1,184.85,185.9,23757415,-0.010643959552953719,0.33548850574712574
BEL,2024-02-01,187.7,188.4,181.55,183.4,27835431,-0.013448090371167343,0.3175287356321832
BEL,2024-02-02,185.0,187.75,183.85,184.6,27710061,0.0065430752453652374,0.3261494252873556
BEL,2024-02-05,187.0,187.0,178.8,181.55,23880364,-0.016522210184181874,0.30423850574712596
BEL,2024-02-06,182.4,183.55,180.7,183.1,12134363,0.008537592949600548,0.3153735632183903
BEL,2024-02-07,184.15,184.15,179.65,181.7,14192151,-0.0076460950300382136,0.30531609195402254
BEL,2024-02-08,182.2,187.1,181.75,184.8,29094709,0.01706108970831055,0.3275862068965514
BEL,2024-02-09,185.5,185.7,176.5,180.65,21081134,-0.022456709956710008,0.29777298850574674
BEL,2024-02-12,181.25,183.1,173.65,174.65,19640568,-0.03321339606974816,0.25466954022988464
BEL,2024-02-13,174.75,176.9,171.75,176.6,13961795,0.01116518751789286,0.26867816091953967
BEL,2024-02-14,177.25,182.15,175.3,181.6,23449380,0.028312570781426905,0.30459770114942475
BEL,2024-02-15,183.0,186.3,182.6,185.95,17335763,0.023953744493391937,0.3358477011494245
BEL,2024-02-16,189.0,190.4,186.85,188.3,29843059,0.012637805861790863,0.3527298850574705
BEL,2024-02-19,189.95,192.5,188.3,188.75,25343215,0.0023898035050451405,0.3559626436781602
BEL,2024-02-20,189.1,191.45,186.25,190.65,17809897,0.010066225165562992,0.3696120689655167
BEL,2024-02-21,191.3,192.55,187.0,188.7,17870782,-0.010228166797797145,0.35560344827586143
BEL,2024-02-22,189.75,196.0,188.7,194.75,31992371,0.03206147323794384,0.3990660919540223
BEL,2024-02-23,196.3,207.0,195.95,205.3,76179371,0.05417201540436456,0.4748563218390798
BEL,2024-02-26,205.65,206.9,202.8,204.25,27013630,-0.005114466634193904,0.46731321839080375
BEL,2024-02-27,203.55,209.0,203.1,205.35,28877205,0.005385556915544543,0.47521551724137834
BEL,2024-02-28,206.2,209.0,201.45,205.65,38996363,0.0014609203798392478,0.47737068965517127
BEL,2024-02-29,205.45,205.9,199.75,205.1,24059731,-0.002674446875759795,0.473419540229884
BEL,2024-03-01,205.95,208.05,204.8,205.6,12949604,0.0024378352023404215,0.4770114942528727
BEL,2024-03-02,206.0,207.7,205.9,206.75,1497553,0.005593385214007762,0.4852729885057463
BEL,2024-03-04,207.95,212.95,206.35,209.6,34272251,0.013784764207980693,0.5057471264367808
BEL,2024-03-05,211.0,213.75,209.85,210.75,24964592,0.0054866412213741,0.5140086206896544
BEL,2024-03-06,211.8,213.45,205.6,210.45,26236957,-0.00142348754448407,0.5118534482758612
BEL,2024-03-07,211.45,216.8,211.15,215.2,41484038,0.0225706818721787,0.5459770114942522
BEL,2024-03-11,216.45,216.45,211.9,212.55,22800967,-0.012314126394051939,0.5269396551724133
BEL,2024-03-12,211.0,211.35,201.5,204.25,34719550,-0.039049635379910685,0.467313218390804
BEL,2024-03-13,204.1,205.6,188.2,190.3,41620003,-0.06829865361077103,0.36709770114942475
BEL,2024-03-14,189.0,197.15,186.25,195.25,34622781,0.026011560693641522,0.4026580459770108
BEL,2024-03-15,196.75,196.75,179.1,188.85,88781999,-0.03277848911651726,0.356681034482758
BEL,2024-03-18,190.0,192.0,187.05,189.9,22999225,0.005559968228753043,0.36422413793103403
BEL,2024-03-19,190.0,192.45,184.55,185.4,27819341,-0.023696682464455,0.33189655172413746
BEL,2024-03-20,186.9,187.95,182.5,187.45,16235947,0.011057173678532761,0.34662356321839005
BEL,2024-03-21,190.0,197.5,190.0,196.85,43152810,0.05014670578821012,0.4141522988505739
BEL,2024-03-22,196.5,198.95,192.75,197.5,31321524,0.0033020066040132523,0.418821839080459
BEL,2024-03-26,197.0,200.5,195.95,199.4,25723863,0.009620253164557058,0.43247126436781547
BEL,2024-03-27,200.0,203.95,198.0,199.45,37817130,0.00025075225677029245,0.43283045977011425
BEL,2024-03-28,200.5,202.45,199.0,201.5,17425093,0.010278265229380912,0.4475574712643673
BEL,2024-04-01,205.0,212.75,203.75,211.1,45840349,0.047642679900744334,0.5165229885057465
BEL,2024-04-02,213.75,222.65,212.6,221.0,93873385,0.04689720511605877,0.5876436781609189
BEL,2024-04-03,221.7,225.45,218.85,221.5,47658754,0.002262443438914019,0.5912356321839074
BEL,2024-04-04,223.5,223.9,218.25,220.3,18279026,-0.005417607223476284,0.582614942528735
BEL,2024-04-05,220.35,226.0,218.75,224.5,25365958,0.01906491148433953,0.6127873563218385
BEL,2024-04-08,225.55,225.7,222.1,223.55,16422350,-0.004231625835189212,0.6059626436781604
BEL,2024-04-09,224.8,228.9,221.2,228.15,29048035,0.02057705211362104,0.6390086206896546
BEL,2024-04-10,229.0,232.85,226.5,228.75,37218693,0.002629848783694877,0.6433189655172407
BEL,2024-04-12,231.3,235.4,230.55,233.5,57174716,0.02076502732240426,0.6774425287356314
BEL,2024-04-15,230.0,238.0,226.0,234.45,51676313,0.0040685224839400735,0.6842672413793096
BEL,2024-04-16,232.5,236.95,230.0,233.45,32508661,-0.004265301770100205,0.6770833333333326
BEL,2024-04-18,235.6,237.4,229.2,231.15,18623078,-0.00985221674876835,0.6605603448275856
BEL,2024-04-19,228.55,234.5,225.7,233.3,27227241,0.009301319489509075,0.6760057471264365
BEL,2024-04-22,236.0,236.15,232.3,233.3,17549094,0.0,0.6760057471264365
BEL,2024-04-23,234.25,236.1,231.75,234.35,19202860,0.004500642948992661,0.6835488505747123
BEL,2024-04-24,235.25,239.15,234.1,236.5,33392337,0.00917431192660545,0.6989942528735626
BEL,2024-04-25,236.4,240.05,235.45,237.6,16197834,0.0046511627906975495,0.7068965517241372
BEL,2024-04-26,238.5,241.65,237.9,238.95,20473627,0.005681818181818121,0.7165948275862062
BEL,2024-04-29,240.15,240.2,234.85,235.4,19876408,-0.014856664574178668,0.6910919540229878
BEL,2024-04-30,236.3,237.3,233.2,233.75,14514418,-0.007009345794392496,0.6792385057471257
BEL,2024-05-02,234.7,237.4,230.75,234.75,19171145,0.004278074866310266,0.686422413793103
BEL,2024-05-03,237.1,238.0,231.15,234.1,15782582,-0.0027689030883919497,0.6817528735632179
BEL,2024-05-06,235.1,235.85,230.0,231.85,32422021,-0.009611277231952209,0.6655890804597695
BEL,2024-05-07,232.5,235.8,225.45,227.4,26418769,-0.01919344403709289,0.6336206896551719
BEL,2024-05-08,227.2,232.65,224.6,231.6,18952985,0.01846965699208436,0.6637931034482754
BEL,2024-05-09,234.5,238.2,225.3,226.2,35229412,-0.023316062176165775,0.6249999999999996
BEL,2024-05-10,227.9,228.5,223.15,227.1,18478580,0.003978779840848823,0.6314655172413788
BEL,2024-05-13,228.4,228.7,221.0,224.75,32874369,-0.010347864376926474,0.6145833333333328
BEL,2024-05-14,225.75,231.9,225.75,230.95,23191411,0.02758620689655178,0.6591235632183903
BEL,2024-05-15,231.8,234.5,229.55,232.85,33045920,0.00822688893699941,0.6727729885057467
BEL,2024-05-16,234.75,240.0,227.5,237.9,55556781,0.021687781833798603,0.7090517241379306
BEL,2024-05-17,241.0,249.65,237.85,248.2,82231249,0.04329550231189572,0.7830459770114937
BEL,2024-05-18,251.5,260.6,250.05,258.8,23619459,0.042707493956486875,0.8591954022988504
BEL,2024-05-21,283.0,283.0,271.05,274.15,127035921,0.05931221020092714,0.9694683908045971
BEL,2024-05-22,277.0,284.5,264.3,283.6,85801218,0.0344701805580887,1.0373563218390798
BEL,2024-05-23,286.3,293.3,283.2,288.5,70631009,0.017277856135401892,1.0725574712643668
BEL,2024-05-24,288.0,299.9,286.0,297.2,63609206,0.03015597920277302,1.1350574712643668
BEL,2024-05-27,301.75,303.2,289.65,294.45,49890427,-0.009253028263795371,1.1153017241379302
BEL,2024-05-28,295.7,295.75,285.05,289.1,33893805,-0.0181694685005942,1.0768678160919536
BEL,2024-05-29,285.4,293.95,285.0,292.15,31645904,0.010549982704946226,1.098778735632183
BEL,2024-05-30,293.0,296.3,289.65,290.65,42769599,-0.005134348793428001,1.0880028735632177
BEL,2024-05-31,294.2,297.2,286.3,295.95,51397345,0.018234990538448237,1.1260775862068955
BEL,2024-06-03,323.0,323.0,309.3,318.65,67256146,0.07670214563270816,1.2891522988505733
BEL,2024-06-04,312.0,312.0,230.05,255.55,268052657,-0.19802290914796794,0.8358477011494243
BEL,2024-06-05,264.5,264.5,230.0,260.35,193487058,0.018783017022109272,0.870330459770114
BEL,2024-06-06,267.0,281.5,267.0,273.65,95502477,0.05108507777991145,0.965876436781608
BEL,2024-06-07,274.0,284.55,268.7,283.2,60109827,0.0348985930933674,1.0344827586206882
BEL,2024-06-10,288.9,292.0,281.1,283.4,42363741,0.0007062146892655718,1.0359195402298838
BEL,2024-06-11,287.0,290.5,285.35,286.2,32269277,0.009880028228652193,1.0560344827586197
BEL,2024-06-12,287.9,293.0,286.05,290.5,33990756,0.015024458420684894,1.0869252873563209
BEL,2024-06-13,293.9,303.0,287.05,300.9,49511492,0.03580034423407907,1.1616379310344818
BEL,2024-06-14,305.0,310.5,301.5,309.6,67366844,0.02891326021934204,1.2241379310344818
BEL,2024-06-18,313.0,321.0,312.25,318.25,64859245,0.02793927648578798,1.2862787356321825
BEL,2024-06-19,319.9,319.9,304.1,309.3,58698689,-0.028122545168892343,1.2219827586206886
BEL,2024-06-20,309.8,313.35,302.25,311.9,39505506,0.008406078241189663,1.2406609195402285
BEL,2024-06-21,312.7,314.0,304.1,304.95,37620968,-0.022282782943251034,1.1907327586206882
BEL,2024-06-24,304.8,311.9,297.45,309.75,39139609,0.015740285292670908,1.2252155172413777
BEL,2024-06-25,310.9,314.95,309.2,309.7,29124110,-0.00016142050040357514,1.2248563218390789
BEL,2024-06-26,310.0,311.5,305.85,306.85,24238007,-0.009202453987729897,1.2043821839080446
BEL,2024-06-27,306.1,308.15,301.2,304.5,39996580,-0.0076584650480691074,1.1874999999999987
BEL,2024-06-28,306.0,309.8,302.75,305.9,24256902,0.0045977011494251485,1.197557471264366
BEL,2024-07-01,310.95,312.5,305.85,307.65,39495237,0.005720823798627039,1.2101293103448256
BEL,2024-07-02,309.0,309.0,303.0,306.1,23974162,-0.00503819275150319,1.1989942528735615
BEL,2024-07-03,307.0,315.45,305.75,314.5,44919849,0.0274420124142436,1.259339080459768
BEL,2024-07-04,317.4,318.5,313.05,317.35,35591681,0.009062003179650224,1.2798132183908022
BEL,2024-07-05,317.65,326.8,314.5,324.05,63125211,0.021112336536946552,1.3279454022988482
BEL,2024-07-08,328.45,335.8,325.6,334.6,70983243,0.03255670421231294,1.4037356321839054
BEL,2024-07-09,338.0,339.35,328.7,334.8,52225572,0.000597728631201333,1.4051724137931005
BEL,2024-07-10,340.0,340.5,324.15,333.85,46779965,-0.002837514934289076,1.3983477011494223
BEL,2024-07-11,335.5,338.2,333.0,335.5,31919433,0.0049423393739702615,1.410201149425284
BEL,2024-07-12,336.9,337.5,328.1,333.1,24517961,-0.0071535022354694,1.3929597701149392
BEL,2024-07-15,336.0,336.05,331.0,331.4,22021926,-0.005103572500750664,1.3807471264367779
BEL,2024-07-16,333.25,334.4,324.5,326.15,26585927,-0.015841882920941464,1.3430316091953984
BEL,2024-07-18,326.5,326.7,312.3,313.55,48043715,-0.03863253104399811,1.2525143678160884
BEL,2024-07-19,309.9,316.9,305.0,306.3,43313606,-0.02312230904162016,1.2004310344827553
BEL,2024-07-22,306.0,314.7,297.3,312.3,39386992,0.019588638589618013,1.2435344827586174
BEL,2024-07-23,317.0,317.0,281.1,301.45,76513131,-0.03474223503041951,1.165589080459767
BEL,2024-07-24,302.5,306.5,299.3,300.1,24099148,-0.004478354619339764,1.155890804597698
BEL,2024-07-25,297.95,303.4,293.4,301.45,27820556,0.004498500499833247,1.1655890804597666
BEL,2024-07-26,303.8,310.5,302.0,309.9,24512844,0.02803118261734938,1.2262931034482722
BEL,2024-07-29,312.8,325.6,310.85,321.35,51391698,0.03694740238786731,1.3085488505747094
BEL,2024-07-30,325.2,326.55,317.6,318.1,41111245,-0.010113583320367159,1.2852011494252844
BEL,2024-07-31,319.9,320.6,315.45,316.05,25709971,-0.006444514303678095,1.2704741379310316
BEL,2024-08-01,317.7,317.7,308.05,311.15,28141436,-0.015503875968992387,1.235272988505744
BEL,2024-08-02,305.3,308.7,301.7,302.95,26155604,-0.026353848626064602,1.1763649425287328
BEL,2024-08-05,289.85,297.45,285.0,290.25,50390560,-0.04192110909390989,1.0851293103448247
BEL,2024-08-06,292.0,302.6,286.35,287.25,39171936,-0.01033591731266148,1.0635775862068937
BEL,2024-08-07,295.5,301.0,289.8,300.2,22199473,0.04508268059181897,1.1566091954022957
BEL,2024-08-08,301.0,302.7,297.15,298.25,21963656,-0.006495669553630901,1.1426005747126404
BEL,2024-08-09,302.5,305.0,300.65,302.2,15551076,0.01324392288348708,1.1709770114942497
BEL,2024-08-12,299.0,303.65,298.25,301.4,15361379,-0.002647253474520217,1.1652298850574678
BEL,2024-08-13,302.0,302.65,295.4,296.15,14746085,-0.017418712674187153,1.1275143678160884
BEL,2024-08-14,296.15,297.05,290.65,293.7,16641055,-0.008272834712139132,1.1099137931034448
